"GOV","Government","TAX","Tax","VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1987","1987","EUR","Euro","9","billions",,,0.079179,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1988","1988","EUR","Euro","9","billions",,,0.112035,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1989","1989","EUR","Euro","9","billions",,,0.147699,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1990","1990","EUR","Euro","9","billions",,,0.114923,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1991","1991","EUR","Euro","9","billions",,,0.091679,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1992","1992","EUR","Euro","9","billions",,,0.127318,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1993","1993","EUR","Euro","9","billions",,,0.135678,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1994","1994","EUR","Euro","9","billions",,,0.152692,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1995","1995","EUR","Euro","9","billions",,,0.211981,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1996","1996","EUR","Euro","9","billions",,,0.231942,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1997","1997","EUR","Euro","9","billions",,,0.258168,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1998","1998","EUR","Euro","9","billions",,,0.267388,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1999","1999","EUR","Euro","9","billions",,,0.281472,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","2000","2000","EUR","Euro","9","billions",,,0.306583,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","2001","2001","EUR","Euro","9","billions",,,0.407351,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","2002","2002","EUR","Euro","9","billions",,,0.38507,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","2003","2003","EUR","Euro","9","billions",,,0.408204,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","2004","2004","EUR","Euro","9","billions",,,0.399859,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","2005","2005","EUR","Euro","9","billions",,,0.415543,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","2006","2006","EUR","Euro","9","billions",,,0.507252,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","2007","2007","EUR","Euro","9","billions",,,0.514565,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","2008","2008","EUR","Euro","9","billions",,,0.543655,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","2009","2009","EUR","Euro","9","billions",,,0.634874,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","2010","2010","EUR","Euro","9","billions",,,0.640706,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","2011","2011","EUR","Euro","9","billions",,,0.706531,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","2012","2012","EUR","Euro","9","billions",,,0.736975,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","1995","1995","EUR","Euro","9","billions",,,0.177421,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","1996","1996","EUR","Euro","9","billions",,,0.277701,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","1997","1997","EUR","Euro","9","billions",,,0.173406,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","1998","1998","EUR","Euro","9","billions",,,0.18406,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","1999","1999","EUR","Euro","9","billions",,,0.18489,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","2000","2000","EUR","Euro","9","billions",,,0.219013,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","2001","2001","EUR","Euro","9","billions",,,0.233319,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","2002","2002","EUR","Euro","9","billions",,,0.24132,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","2003","2003","EUR","Euro","9","billions",,,0.256987,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","2004","2004","EUR","Euro","9","billions",,,0.293665,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","2005","2005","EUR","Euro","9","billions",,,0.305518,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","2006","2006","EUR","Euro","9","billions",,,0.336751,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","2007","2007","EUR","Euro","9","billions",,,0.371772,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","2008","2008","EUR","Euro","9","billions",,,0.412137,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","2009","2009","EUR","Euro","9","billions",,,0.384182,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","2010","2010","EUR","Euro","9","billions",,,0.384065,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","2011","2011","EUR","Euro","9","billions",,,0.388604,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVK","Slovak Republic","2012","2012","EUR","Euro","9","billions",,,0.406675,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","1995","1995","EUR","Euro","9","billions",,,0.030725,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","1996","1996","EUR","Euro","9","billions",,,0.03244,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","1997","1997","EUR","Euro","9","billions",,,0.071239,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","1998","1998","EUR","Euro","9","billions",,,0.13673,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","1999","1999","EUR","Euro","9","billions",,,0.136062,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","2000","2000","EUR","Euro","9","billions",,,0.121006,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","2001","2001","EUR","Euro","9","billions",,,0.129949,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","2002","2002","EUR","Euro","9","billions",,,0.153963,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","2003","2003","EUR","Euro","9","billions",,,0.204717,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","2004","2004","EUR","Euro","9","billions",,,0.217204,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","2005","2005","EUR","Euro","9","billions",,,0.229321,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","2006","2006","EUR","Euro","9","billions",,,0.209175,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","2007","2007","EUR","Euro","9","billions",,,0.214783,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","2008","2008","EUR","Euro","9","billions",,,0.216817,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","2009","2009","EUR","Euro","9","billions",,,0.207383,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","2010","2010","EUR","Euro","9","billions",,,0.21589,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","2011","2011","EUR","Euro","9","billions",,,0.219735,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SVN","Slovenia","2012","2012","EUR","Euro","9","billions",,,0.245465,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SWE","Sweden","1965","1965","SEK","Swedish Krona","9","billions",,,0.663,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SWE","Sweden","1966","1966","SEK","Swedish Krona","9","billions",,,0.706,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SWE","Sweden","1967","1967","SEK","Swedish Krona","9","billions",,,0.747,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SWE","Sweden","1968","1968","SEK","Swedish Krona","9","billions",,,0.967,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SWE","Sweden","1969","1969","SEK","Swedish Krona","9","billions",,,1.036,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SWE","Sweden","1970","1970","SEK","Swedish Krona","9","billions",,,1.178,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SWE","Sweden","1971","1971","SEK","Swedish Krona","9","billions",,,1.252,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","SWE","Sweden","1972","1972","SEK","Swedish Krona","9","billions",,,1.278,,
